BE_price,DE_price,DK_price,GB_price,NL_price,NO_price,BE_a,BE_b,DE_a,DE_b,DK_a,DK_b,GB_a,GB_b,NL_a,NL_b,NO_a,NO_b,BE_PGLmin,BE_PGLmax,DE_PGLmin,DE_PGLmax,DK_PGLmin,DK_PGLmax,GB_PGLmin,GB_PGLmax,NL_PGLmin,NL_PGLmax,NO_PGLmin,NO_PGLmax
BE,DE,DK,GB,NL,NO,BE,BE,DE,DE,DK,DK,GB,GB,NL,NL,NO,NO,BE,BE,DE,DE,DK,DK,GB,GB,NL,NL,NO,NO
price,price,price,price,price,price,a_CG,b_CG,a_CG,b_CG,a_CG,b_CG,a_CG,b_CG,a_CG,b_CG,a_CG,b_CG,PGL_min,PGL_max,PGL_min,PGL_max,PGL_min,PGL_max,PGL_min,PGL_max,PGL_min,PGL_max,PGL_min,PGL_max
64.82664932,49.11839734,49.68,61.14948886,70.3939736,51.95023945,0.052083585,43.73291208,0.015684386,11.75681681,0.014778514,-8.345407083,0.006967974,44.9701825,0.03092097,66.8230374,0.002568149,49.028235,-206.9746747,930.5253253,-374.7936674,4652.3003,0,1602.441441,-1814.59009,4848.00991,-965.8585586,1035.841441,-8036.319419,7282.580581
68.91608275,46.76808124,46.03,54.57486937,62.38839036,51.51349312,0.054052837,51.6157183,0.015584017,10.36663969,0.016352829,-15.40586661,0.006916809,35.35651632,0.029205437,50.75603572,0.002545844,47.65342937,-307.985986,780.214014,-332.6048583,4737.870971,0,1846.758559,-997.0743744,5313.025626,-808.4495495,1287.55045,-7690.22963,7729.47037
60.67644357,38.56884444,36.05,47.12970389,54.58694228,50.21522725,0.053740266,43.08692963,0.018099961,4.262068514,0.018673277,-16.57872396,0.007246592,29.79625413,0.025556639,39.54985491,0.002549077,40.69247092,-283.2282282,715.9717718,-117.7369546,4052.811111,0,1672.947447,-1162.517718,4873.582282,-773.7687086,1416.531832,-6760.168168,8613.531832
43.00377959,22.67957481,24.74,35.07343076,49.64263796,53.28528031,0.069823972,21.11357819,0.020992128,0.065158232,0.017919322,-22.59273817,0.004738399,23.42826315,0.029089435,39.16444148,0.002727151,49.85608323,-147.5583584,661.6416416,-1.551968268,2571.332232,0,1951.155055,-1746.520721,6724.879279,-673.1729413,1108.710711,-7216.030531,7266.469469
46.82547581,12.06060435,12.85,30.82674354,43.65406402,53.59052077,0.074999263,37.69905749,0.01127341,18.11874418,0.017104938,-16.25176778,0.004986844,19.84745209,0.031191589,25.48405547,0.002562394,51.13320399,-251.3295202,447.3938939,-803.6053357,2336.260661,0,1857.338438,-1463.123423,6533.876577,-408.5084546,1228.645345,-8124.429229,7210.670771
42.54168425,5.229995037,6.73,26.21728702,34.82380114,53.03381008,0.075626653,40.47282477,0.01166461,7.576696609,0.017981288,-20.43665719,0.005420147,16.43457797,0.032253456,16.23420612,0.002525921,47.53758187,-267.5830752,351.1331331,-324.7728228,2372.919119,0,1941.850551,-1427.915916,5848.984084,-251.6661499,1216.239039,-7612.906707,7751.993293
16.51466851,10.53618134,10.51,19.47864276,14.4,52.66388315,0.064809811,1.00E-05,0.009697691,15.44839018,0.016250425,-25.1899778,0.004950835,9.067009547,0.016349369,17.19848285,0.002473668,45.16617355,-7.71E-05,630.0624625,-783.2081081,2732.391892,0,2284.876877,-915.7051704,6180.51952,-192.5067067,1404.393293,-7290.308408,8329.591592
14.22847531,8.432841352,8.53,15.14737822,10,52.13186724,0.027162841,13.73527315,0.010221599,9.965352748,0.011548555,-15.61497546,0.005377155,5.848979824,0.017707588,12.46677911,0.002461372,42.3413848,-16.9011011,743.9988989,-487.4654603,2619.225826,0,2517.446847,-543.8730528,5629.040941,-165.3063063,1375.793694,-6838.813514,8935.886486
15.10828136,8.77803282,8.8,15.51231516,12.14582583,52.3603416,0.060334047,1.00E-05,0.010187213,11.25837806,0.011772651,-16.02384124,0.004883635,6.612392875,0.015636561,14.40060717,0.002695299,43.59194046,-8.29E-05,657.9615616,-552.5739835,2576.92983,0,2501.159459,-676.9949619,6229.032533,-225.4099099,1449.99009,-6598.922923,7896.577077
23.61214414,15.68764035,16.48,22.25404033,16.18098498,51.851017,0.076136792,1.00E-05,0.018057704,1.00E-05,0.016810762,-23.19191703,0.005166,11.1455545,0.032843692,2.058404961,0.002649845,42.67739762,-6.57E-05,598.7189189,-0.00027689,2725.294394,0,2022.871672,-846.0706707,6132.629329,-31.33638213,1313.375375,-6787.721622,8158.278378
39.51393021,34.54962462,34.17,33.95231076,36.71705105,52.8380193,0.074202644,14.74282161,0.018873814,1.344555152,0.016360627,-9.721279915,0.005726395,20.39992486,0.026000837,27.16821747,0.002701323,48.31022818,-99.34161945,610.9800801,-35.61959232,3580.527027,0,1681.151652,-1073.472973,6110.427027,-522.4488957,1173.620621,-7488.496597,7387.703403
53.85816441,45.96147866,45.99,46.92242222,47.92859036,53.81602749,0.07949848,28.50366987,0.015705591,14.51593818,0.016378282,-3.838241255,0.005778372,29.66652502,0.026687818,48.74570561,0.002723821,52.70586573,-166.7810811,593.6189189,-462.1264694,4117.275075,0,1714.042242,-1383.377978,6095.022022,-913.2575904,869.1156156,-8361.597898,6453.002102
64.97329136,45.91256431,45.97,54.91746343,67.06838194,54.32197987,0.070147125,39.20480361,0.015696937,17.82620088,0.017048984,-4.36280474,0.005926408,38.64184613,0.034574734,56.12560979,0.002565694,53.39425423,-121.2366366,767.4633634,-567.8241974,3791.713514,0,1607.448649,-1753.430931,5823.669069,-747.9336336,1077.766366,-8980.111111,6082.588889
60.88443766,35.68603989,35.62,54.71738957,66.16870144,54.99116558,0.101351919,30.62987958,0.018390313,4.681404351,0.015598327,-7.847143277,0.006646624,44.76497167,0.030201519,50.51427577,0.002522642,54.39922145,-73.62972973,597.0702703,-127.2790815,3419.162963,0,1709.491892,-2126.28018,4788.81982,-743.8042042,1323.295796,-9327.368168,5785.531832
53.68310185,30.327665,30.42,53.9608173,59.64159159,55.03960686,0.113379407,27.24028541,0.017956406,1.00E-05,0.015662945,-11.56705687,0.00642419,45.73284439,0.031470413,50.56098291,0.002549507,54.32582479,-37.7962963,536.8037037,-0.000278452,3474.212112,0,1808.285586,-2374.081081,4460.818919,-781.1306306,1288.769369,-9199.445546,5821.954454
46.75895005,30.93569862,30.58,49.30093577,50.97606589,54.99543893,0.107799134,23.28627233,0.018158465,1.00E-05,0.017098522,-17.45743764,0.006614882,40.59534028,0.032140687,39.85191099,0.002573076,54.12230253,-41.33223223,553.7677678,-0.000275354,3656.022823,0,1895.318919,-2169.165666,4495.234334,-619.960465,1395.826727,-9072.626527,5870.673473
41.89766874,30.07003822,30.62,50.46809463,47.7705464,55.08227965,0.128750204,22.74391953,0.017607019,1.00E-05,0.018366691,-18.51893452,0.006531427,40.37550842,0.028075549,41.85194607,0.002565831,54.2068439,-32.13743744,461.5625626,-0.000283978,3672.877477,0,1824.377277,-2265.774474,4437.725526,-745.3450999,1217.767467,-9103.83964,5866.96036
40.65189515,39.98230854,40.74,48.57959854,42.97267187,55.05934351,0.115635148,22.27929771,0.015985237,7.63764051,0.01822427,-21.06836122,0.006454503,37.3575904,0.032434341,18.69207404,0.002562131,54.18707097,-44.85755756,499.9424424,-238.8966979,4063.105706,0,1898.660961,-2074.897698,4646.302302,-288.1525219,1581.108008,-9092.636136,5872.463864
45.04724324,42.95003281,43.7,47.00759035,44.3769027,55.46202919,0.102854663,23.44942121,0.015543959,10.3610674,0.017009292,-7.314260877,0.006483621,36.73351874,0.030803589,21.93694386,0.002577901,54.7831744,-29.43153153,565.8684685,-333.282759,4234.818018,0,1591.993093,-2065.476577,4636.923423,-356.0777318,1709.610811,-9132.377077,5676.622923
50.65149319,47.09514898,49.36,49.38630845,50.3057333,55.66179478,0.086752282,27.00992236,0.014242113,26.4267456,0.017174859,-2.199997188,0.006350224,37.01713147,0.037254936,30.70447173,0.002544994,55.36287193,-47.34964965,659.4503504,-927.7677255,3638.341241,0,1825.33964,-1928.241241,4891.758759,-412.0859557,1331.210811,-9357.394094,5469.305906
63.88213769,57.79437416,57.83,60.16835256,68.03496205,55.94975298,0.088770231,36.70569979,0.011989829,59.19769414,0.02077161,10.096068,0.006138619,51.36200426,0.048547983,43.3757982,0.002918829,60.96346931,-116.56997,684.33003,-2468.663014,2796.483784,-243.0256465,1422.174274,-2525.593293,4567.506707,-446.7312047,1089.993093,-9625.47027,5228.02973
88.03632369,68.72390992,57.3,73.20516387,106.1447966,55.90786787,0.094075892,64.54542076,0.012994032,63.79268565,0.020612238,12.75784273,0.006568307,63.47517909,0.04632501,93.79442811,0.002920182,60.78937641,-255.7393393,622.3606607,-2454.69165,2617.647047,-309.4725333,1350.701802,-2621.843844,4543.556156,-759.2369369,774.2630631,-9609.411111,5250.488889
81.33579532,67.20598045,56.19,72.27046867,94.94714403,55.49191381,0.085481149,65.40031896,0.012015742,64.8687275,0.015821368,12.54808086,0.00727905,64.88775707,0.038860899,84.61905499,0.002565755,55.06415895,-278.6313313,588.8686687,-2699.322639,2514.416216,-396.5548723,1447.19039,-2825.168669,4347.231331,-861.8962963,963.2037037,-9323.637838,5549.662162
62.53892337,54.38353949,53.74,62.28982105,73.37000676,54.90885263,0.072754302,40.95944141,0.011527372,49.49280698,0.014454853,5.421767155,0.006531253,51.00496687,0.03263992,56.46481515,0.002582527,53.91294083,-146.5347347,777.2652653,-2146.751518,3078.882683,-187.5414083,1685.131431,-2285.342342,4439.357658,-771.1621622,1249.637838,-9017.712913,5908.787087
59.10897368,50.6709753,51.21,51.70075571,62.345337,54.23828944,0.070119742,34.04479007,0.013610295,24.93676022,0.014765273,0.091490261,0.006321408,38.33444643,0.030396028,47.53374144,0.002585531,53.17670588,-132.03003,762.76997,-916.099151,3953.304004,-3.098156774,1763.107808,-1943.052653,4865.647347,-731.144044,1335.255956,-8841.215315,6167.084685
51.62963664,50.55552735,50.81,45.93082806,51.45262718,53.79784466,0.084425498,27.14197716,0.014244032,23.54095027,0.016754658,-5.111540297,0.006500067,29.95312963,0.027856205,33.98297938,0.002695166,53.00946084,-104.0510511,610.6489489,-826.3443358,4120.631331,0,1706.738739,-1282.694595,5160.405405,-599.9465465,1637.753453,-8460.06967,6458.93033
43.16612412,37.96118296,38.71,36.14110816,39.73043228,53.35696933,0.073030405,18.62320615,0.018002697,7.177928819,0.016964163,-3.640602241,0.006199164,22.88435905,0.025648409,18.3570474,0.002659897,50.44140307,-125.8133133,680.7866867,-199.3570401,3519.954354,0,1656.216216,-1305.183383,5309.716617,-357.8593776,1827.087087,-8022.787688,6931.612312
38.98931952,35.69831965,35.3,24.39611695,42.65222523,53.52531154,0.103335584,30.82134465,0.018988638,8.868341902,0.011476445,-12.72011859,0.006599425,18.54882103,0.028897895,36.64158655,0.002468002,49.5468767,-149.1322898,314.323023,-233.5170564,3166.004104,0,2302.054354,-1405.336247,3614.393193,-633.9836547,903.8624625,-7660.849449,8058.450551
29.478534,10.0366744,10.04,19.35051588,30.95586194,52.58763099,0.083727447,19.76038927,0.011693108,9.54187673,0.015441304,-22.01445673,0.006068782,12.27416774,0.033905762,13.19629151,0.002370714,44.53186576,-118.0042513,366.0408408,-408.0128669,2236.983183,0,2179.902102,-1011.254663,3809.695195,-194.6024935,1109.37027,-7390.666066,8844.433934
12.29247104,2.152960653,3.23,16.10346527,6.758573574,51.9041031,0.039984511,17.11961455,0.012278832,-0.627090535,0.010146125,-14.59100563,0.006648231,6.642340416,0.015124499,11.18534387,0.002348508,42.08101598,-53.11891892,478.2810811,0,2172.118819,0,2624.843944,-499.55696,3773.58989,-38.26996997,1433.33003,-7014.61031,9461.78969
1.823648649,0.598695082,0.68,9.000879288,1.829372372,51.00073856,0.034189407,11.06020618,0.011068937,-11.31980965,0.010067553,-15.82717467,0.002998114,7.140426578,0.018793893,2.366680204,0.00237275,39.80665029,-2.824324324,509.6756757,0,2772.255856,0,2766.348649,-747.5321321,4745.867868,-1.689089089,1338.710911,-6590.147047,9935.552953
0.693693694,-9.88E-05,0,4.564660758,0.030235155,49.95558559,0.034002736,3.040260741,0.007667378,-13.40412129,0.008289144,-15.34780064,0.003063217,2.266388647,0.022685837,-17.13849531,0.002423656,37.82286387,0,514.8666667,0,3638.614515,0,3254.728829,-180.8952953,4978.504705,0,1586.972272,-6197.003904,10237.7961
4.057178428,0.003307918,0,1.915310533,0,49.87872228,0.03460909,2.270654179,0.010088979,-24.08552492,0.007833096,-15.4056576,0.003237259,-0.547684874,0.018891858,-14.65418523,0.002555347,38.45806191,-17.55955956,497.2404404,0,3616.784985,0,3237.756056,0,5207.511512,0,1676.771371,-6119.197998,9380.902002
7.116154414,0.000856204,0,0.905472139,0.018148225,50.20025581,0.042535377,1.283209112,0.009829694,-25.52785666,0.008550285,-15.71157291,0.003299231,-0.362089404,0.019246851,-11.37967541,0.002557704,39.04296838,-15.08402182,457.0371371,0,3907.017117,0,3084.937237,0,5128.471672,0,1698.365365,-6195.486486,9299.713514
7.708840473,1.06066915,1.05,7.091438203,4.390154505,50.98188695,0.035149911,9.086341702,0.012113064,-6.881853306,0.011585184,-15.56842065,0.003440058,6.759961038,0.01497013,8.15461373,0.002517382,40.93219145,-22.62732733,584.8726727,0,2658.135135,0,2574.877878,-351.788989,4834.011011,-9.718018018,1568.781982,-6570.791892,8996.708108
15.07510912,10.00778745,8.87,10.74476977,12.96756757,51.96847665,0.066865477,3.439235071,0.010589108,13.44134025,0.015582604,-16.48439254,0.003716744,9.178512921,0.019259776,14.10294495,0.002484979,43.96895629,-25.71756918,571.6543544,-634.677645,2454.953754,0,2229.890791,-445.353954,5324.546046,-52.12702703,1285.572973,-7087.720721,8473.479279
20.51060755,9.844784991,9.83,20.00315651,28.14968172,53.41778152,0.096823779,5.738287983,0.012107784,13.79413373,0.017061002,-15.5003626,0.005421384,9.403722035,0.042554631,5.73113637,0.002509201,50.06488971,-29.63263806,444.7071071,-569.6390574,2262.672873,0,1990.381081,-867.2805875,5263.844444,-67.33857413,1113.268368,-8017.232432,7524.467568
24.44054054,11.01123045,10.87,29.62507768,40.14168766,54.73343087,0.084445195,7.693551669,0.009010275,17.50531627,0.017473339,-15.34978783,0.005642781,24.68984754,0.038608268,16.25270646,0.002513183,52.59569795,-33.18108108,553.0189189,-971.4085187,2801.652252,0,1965.635135,-2187.737425,4180.285586,-210.4822012,1127.416517,-8676.407207,6653.892793
22.56516517,14.75513749,12.81,38.56993529,28.05329081,55.67709939,0.094991758,5.374963396,0.012712497,20.1427771,0.017746476,-19.1707737,0.00648467,37.59929046,0.045416332,7.519767873,0.00263607,58.07742589,-21.17657658,514.7234234,-792.2431214,2110.465065,0,2053.838038,-2899.090438,2988.051251,-82.78704564,1165.481081,-9317.173674,6034.926326
16.28628529,13.80336733,13.82,42.77500489,20,56.08825437,0.212129833,1.00E-05,0.013881857,17.508077,0.017180079,-21.93592181,0.007358658,43.00482116,0.050374239,1.00E-05,0.002735872,61.77929718,-2.36E-05,236.109009,-630.6100356,2003.162863,0,2216.187087,-2825.038338,2565.261662,-9.93E-05,1028.056456,-9862.201802,5466.098198
6.289132883,4.684272067,5.07,45.99051539,5.734159159,57.09626018,0.132643417,16.05282002,0.013040501,4.935390454,0.016796701,-20.81603261,0.008127467,47.83956652,0.021297638,22.00956213,0.002292032,58.05741184,-2.357657658,169.1423423,-189.2331608,2085.694895,0,2167.5999,-2647.069469,2429.530531,-62.63983984,894.7601602,-10295.21371,4987.786286
12.88764698,10.00743541,9.83,44.09457364,15.3049981,57.46195354,0.116734128,17.88857091,0.012291583,13.57099441,0.016135988,-16.62317214,0.007403662,45.74031228,0.048664504,1.00E-05,0.002274607,58.53926455,-12.64334334,211.5566567,-552.0441999,2267.420921,0,2126.755756,-2925.466667,2423.333333,-0.000102744,1021.795996,-10418.34755,4859.352452
24.10581532,17.00769861,15.72,41.84434658,31.49167668,57.85103528,0.211906307,0.566328852,0.022093677,1.00E-05,0.016520661,-15.50360571,0.007119361,40.60899756,0.045968479,8.027235172,0.00226326,59.22042431,-1.336271821,306.3711712,-0.000226309,2240.085886,0,2059.763864,-2827.307007,2663.092993,-87.31238625,1195.024224,-10526.53023,4607.06977
36.60972973,20.20509873,18.43,46.67461314,40.67453362,58.82629924,0.18490292,11.69462327,0.024992436,1.00E-05,0.017965201,-9.881020191,0.006687557,42.80322675,0.047053407,17.7127049,0.003150649,70.77813948,-31.62368463,337.0522523,-0.000200061,2208.492593,0,1732.954755,-2700.556156,3324.943844,-188.2191544,1142.46026,-10624.54174,4016.458258
56.99151652,38.91601125,38.91,63.07188056,65.67718919,59.81187366,0.143713772,38.54742764,0.013724173,15.8084945,0.019687179,12.58418504,0.007061351,59.16666185,0.044513715,61.39707955,0.003272144,74.68009526,-134.1118082,382.4339339,-575.936143,3897.25976,-319.6035604,1244.275475,-2774.135135,3122.564865,-689.6422791,739.1411411,-11115.43203,3414.767968
70.90873373,42.58546111,46.01,81.71350972,87.6,59.89387146,0.176414488,65.47836923,0.01191863,37.13201685,0.018630082,10.50712735,0.007286222,84.25643736,0.054918342,82.79499402,0.003253086,74.93373535,-185.5810422,300.0650651,-1557.730076,3209.655556,-281.9935881,1411.177978,-3516.94985,2837.05015,-753.8009184,615.0942943,-11237.56727,3384.832733
82.09526193,36.1274753,36.17,79.16156757,70.48339901,59.72895051,0.131250698,77.41416528,0.011998387,31.90095467,0.018463312,3.602740892,0.007251492,79.62791681,0.043119037,69.36350264,0.003220597,74.55311531,-256.7571572,311.9428428,-1329.385128,3172.868068,-97.56486217,1564.912913,-3443.278378,2835.221622,-799.8613614,872.0386386,-11262.62252,3461.077477
57.84814815,29.21388897,29.05,64.16309649,52.67033163,59.66920247,0.125413854,35.40900814,0.018293256,3.535624132,0.020207725,-3.583603045,0.007280143,60.80736948,0.040118543,46.79468629,0.003161582,73.9888195,-141.1686469,474.9777778,-96.63736286,3201.463363,0,1426.628829,-2889.141141,3018.558859,-583.2052028,1053.204104,-11335.83243,3565.667568
58.33577327,23.66241221,24.52,54.61673674,54.71797881,59.24529075,0.104466468,40.02351318,0.018944161,1.00E-05,0.01804433,-9.605497123,0.007183086,49.58935381,0.034453868,50.27419356,0.003162326,72.69391056,-184.8123123,480.0876877,-0.000263934,2812.021421,0,1715.151652,-2634.936837,3482.363163,-729.5870694,1027.881081,-11057.47948,3752.820521
57.17618941,23.7373528,24.44,44.98186587,48.98494359,57.97605698,0.094738712,35.32710354,0.019365052,1.00E-05,0.019471185,-16.03600567,0.006480102,41.75716565,0.03778591,32.45444258,0.003001703,67.84153658,-179.4252252,523.6747748,-0.000258197,2854.862162,0,1793.485485,-2668.893293,3497.906707,-429.4516522,1156.165165,-10424.57457,4446.825425
43.07916667,0.58014737,16.99,27.03371855,34.8537468,56.40850315,0.07714895,19.39980135,0.01308622,-15.2566706,0.015972428,-16.04124548,0.006373874,21.45317613,0.03721543,9.691764542,0.002508658,56.6125038,-96.8954955,633.6045045,0,2622.281682,0,2131.54955,-1682.899342,4126.587888,-130.2116412,1339.837437,-9363.520621,5276.479379
11.26283622,-0.0012094,1.63,27.14552113,2.711681807,55.54635796,0.027760769,14.7792474,0.011751495,-16.59145246,0.010757026,-15.60838651,0.007486659,16.59066536,0.022643288,-2.827025658,0.002433935,53.58994774,-266.1894483,599.0144144,0,2633.657958,0,2321.083784,-1108.015236,3810.234535,0,1305.323323,-8429.48959,6991.11041
22.54657413,-0.026204528,0.1,20.70308809,0.205063208,54.37765982,0.037685288,25.29229344,0.006621379,-14.23996487,0.010150967,-15.23834093,0.007551474,13.20608817,0.024199723,-15.19119009,0.002375352,51.78938346,-335.5725068,384.3564565,0,3396.547147,0,2382.564164,-874.4046376,3603.876476,0,1447.518118,-8095.293193,7780.806807
12.5,-0.066051637,0.1,19.06636637,0.288636733,54.30682937,0.034225158,20.85627956,0.004684582,-13.16631709,0.01024261,-15.58636214,0.007100189,13.1768094,0.02224904,-6.056724464,0.002359983,51.73614467,-304.6922333,384.0853854,0,4249.734635,0,2424.61041,-927.9196396,3569.208408,0,1316.091692,-8090.896997,7838.203003
1.097983698,-0.134809108,0.22,14.19307568,0.1,53.55742617,0.040200627,1.366511243,0.003696013,-12.35154853,0.010464261,-15.5589178,0.004614049,12.59679243,0.02248353,1.172819353,0.00232614,48.44991587,0,542.0760761,0,4891.495596,0,2377.710811,-1365.047443,3809.462162,0,1106.078879,-7778.072472,8188.527528
0.741951952,-0.050260975,0.08,13.03938939,0.085599687,53.8279792,0.038034071,1.483421414,0.005220379,-13.72605931,0.012002709,-16.07767849,0.003970232,12.02542726,0.022544571,-18.24068449,0.0023547,48.71144365,0,560.4804805,0,3945.039039,0,2199.013914,-1263.806607,3912.693393,0,1541.86036,-7771.678378,8079.421622
3.27036036,0.913492956,1.65,22.28518218,2.850267733,55.64185495,0.030580082,-0.091024926,0.016228204,-13.5259071,0.012388775,-13.76798967,0.0066658,15.22921795,0.026001715,3.217596769,0.002449802,53.69858016,0,897.0654655,0,1851.547748,0,1788.974775,-1142.339795,3925.181782,-61.87277964,990.424024,-8769.226326,6583.173674
41.75280382,39.86565667,38.97,40.16029583,40.93610991,56.41699941,0.071151835,31.33040525,0.025875227,1.00E-05,0.029640503,5.414190728,0.007755543,26.05086304,0.031460945,30.9658639,0.002661166,60.65977413,-220.1658279,487.2306306,-0.000193235,2688.078278,-91.33095221,853.237037,-1478.01021,4118.48979,-492.1318098,1125.636937,-9599.253253,5679.646747
87.43830631,58.00402598,58.91,64.17966982,85.04724763,58.86509198,0.097723781,85.45028699,0.015153143,61.88354075,0.036747928,33.22744358,0.0082927,47.93107092,0.033376902,89.2638201,0.002990532,72.64736331,-364.5384384,304.8615616,-2041.937404,2353.034935,-452.0995544,697.7485485,-1733.646547,3942.753453,-1337.209488,759.6567568,-11465.95305,3911.646947
102.9204413,62.41269861,62.32,73.01095333,108,61.2,0.073699546,113.0780443,0.01909287,60.64212876,0.051423581,90.06278079,0.00702658,58.88884802,0.049944448,131.394196,0.003155872,79.07732704,-727.9255255,267.2744745,-1588.083132,1923.106306,-875.6953399,339.1994995,-2249.561862,4685.338138,-1315.403422,338.8975976,-12290.32693,2677.973073
113.4195848,56.96165842,56.86,76.20833131,78.77746318,62.04762625,0.057747374,123.6500373,0.019175361,44.58752782,0.057718503,149.9093418,0.007171473,66.33325577,0.03258044,81.94658279,0.003106736,81.059225,-1012.616416,139.2835836,-1162.625502,2275.556757,-1298.624659,454.1351351,-2428.327928,3990.172072,-1257.603978,850.7062062,-12780.71161,2203.588388
92.31358281,52.71322445,53.82,72.47301401,55.40414054,62.05451997,0.05755471,98.10246935,0.024872977,15.35905415,0.057366698,180.1710178,0.007455362,66.06060145,0.027262759,60.54888858,0.003173765,81.13025732,-767.1384384,301.5615616,-308.7498204,2711.104004,-1570.345018,276.3093093,-2517.101401,3428.498599,-1110.468855,1022.317718,-12560.34264,2195.657357
88.35675676,40.19993837,46.27,67.90303489,44.66419127,61.86528786,0.05381936,97.62449629,0.025459938,8.42903588,0.056169729,194.3482859,0.007908079,64.37276327,0.02768848,40.47468705,0.003170829,80.39457717,-807.2666667,294.5333333,-165.5352769,2426.081982,-1730.009119,272.1792793,-2562.314414,3068.685586,-730.8939922,1049.026527,-12485.92252,2366.077477
90.90386505,7.112553398,48.02,65.77475409,34.16918919,61.90519517,0.086438487,89.37852741,0.014372779,9.917736231,0.048540513,181.7274146,0.007719043,63.58144347,0.032219759,13.38386514,0.003133839,80.36988972,-404.8892893,422.1107107,-345.0180531,1831.505806,-1871.914866,276.0714715,-2766.78008,2976.71992,-207.6965464,1344.838138,-12639.3005,2307.799499
66.78935435,1.900262673,48.54,64.14966667,45.82609324,62.38728876,0.123809496,51.73250818,0.014538314,-10.7900624,0.04440254,175.6574523,0.00792457,62.3961804,0.027912724,49.91473201,0.003127957,81.2572501,-208.9197921,347.9043043,0,1849.837538,-1978.01131,291.3814815,-2735.433333,2859.966667,-894.1214648,883.1235235,-12817.46847,2070.331532
69.32154154,5.043994667,53.98,62.99713991,53.76903389,62.33144338,0.122401564,60.11866333,0.018906257,1.6943674,0.049423034,196.7358695,0.007588889,61.83271383,0.026381677,57.70367098,0.003111416,81.37551119,-234.6538539,305.9461461,-44.80970045,1598.693594,-1990.325713,185.2016016,-2777.518619,2989.181381,-1093.63159,1075.43964,-12863.44745,2111.052553
60.98566521,54.03514066,55.79,62.06931763,57.6172973,61.68864187,0.161352391,37.52981674,0.020161068,39.48399725,0.054414076,210.028643,0.007418381,56.75377315,0.025487184,64.6811097,0.003148984,80.04848838,-116.297678,347.5500501,-979.2139268,2399.876577,-1929.910948,143.2666667,-2475.606006,3414.393994,-1268.894788,1027.462162,-12599.27057,2381.729429
62.84508162,60.92681735,60.72,62.9298003,65,61.91141011,0.05091148,79.20479221,0.017942185,55.85667127,0.050752653,212.2042206,0.007304217,46.4329012,0.027166022,70.45000657,0.003207153,80.20449438,-623.5065065,397.7934935,-1556.573794,2048.520821,-2090.572677,132.9171171,-1992.96006,4783.63994,-1296.656652,965.4572573,-12504.00245,2281.454054
77.50135135,68.41918252,68.47,73.67757477,87.1500961,61.95717092,0.0541722,79.52920021,0.022492816,72.93564338,0.052222657,239.7992963,0.007467205,58.8557833,0.036907979,91.11802442,0.003152101,80.60780052,-585.2378378,557.1621622,-1621.30977,1426.183884,-2295.931601,27.8034034,-2151.724925,4451.675075,-1234.394677,757.0987988,-12759.31021,2213.08979
98.1483984,69.35816497,68.78,83.36848859,95.27881063,61.84322009,0.078811796,90.55942242,0.019668023,69.28121839,0.046909443,180.276428,0.00790548,69.78311997,0.043803112,97.91754239,0.003142371,80.41857905,-467.3187187,462.3812813,-1761.265397,1137.374975,-1921.536657,296.9216216,-2318.234334,4124.465666,-1117.70075,694.4661662,-12738.26006,2301.43994
100.1481471,61.15855823,61.84,82.22985779,80.33381151,61.67144746,0.060526585,98.11683529,0.021980347,60.97899072,0.040836209,118.8326097,0.007684871,72.09691227,0.036583226,80.89414075,0.003107422,79.95086185,-677.4046046,481.3953954,-1387.125283,1522.247447,-1454.990702,399.319019,-2546.876276,3909.423724,-1083.246146,873.1538539,-12798.37938,2382.520621
92.61113343,59.98732585,60.48,75.63086822,69.61571978,61.22956622,0.042536311,91.44929548,0.014130686,64.4972291,0.036215875,69.713612,0.008221545,72.45701245,0.039750657,70.75009556,0.003106128,79.09922091,-852.3495495,604.7504505,-2282.169009,2299.277477,-962.4731039,323.3763764,-2632.495195,2878.804805,-889.9236069,839.251952,-12639.96216,2599.737838
66.31895751,59.99503906,59.65,64.52247444,59.68974359,60.56077808,0.113139192,40.6847058,0.017219101,50.47849561,0.030719503,43.00537526,0.008056519,50.81393696,0.03248113,52.97487827,0.002978431,78.15520056,-154.4389389,496.3610611,-1465.770371,2592.279179,-699.9686111,679.8530531,-1894.076476,3838.323524,-815.4716042,1225.6,-12790.54625,2913.553754
57.38763764,55.5107142,56.3,52.52369595,56.44861927,59.96352398,0.099696843,34.79702568,0.019174096,37.9896342,0.03164054,22.25259825,0.008566282,35.83802646,0.026613272,59.08900741,0.002951796,75.94533495,-155.7101101,481.0898899,-990.6499516,2767.113313,-351.6469366,770.716016,-1293.278378,4229.021622,-1110.141716,1126.858759,-12372.9976,3419.802402
48.52187449,46.72173055,47.41,42.20077611,47.38256757,58.28103252,0.073617193,26.44635758,0.021930967,28.65375924,0.023805199,12.64976387,0.007846649,24.63288979,0.025539828,43.64670889,0.001968555,60.91827962,-179.6207965,568.7103103,-653.2716908,2519.232232,-265.6933059,804.3488488,-1078.243243,4584.656757,-854.4832302,1211.412913,-11890.19459,4262.205405
