OWPP_BE,L_BE,OWPP_DE,L_DE,OWPP_DK,L_DK,OWPP_GB,L_GB,OWPP_NL,L_NL,OWPP_NO,L_NO
BE,BE,DE,DE,DK,DK,GB,GB,NL,NL,NO,NO
WPP,Load,WPP,Load,WPP,Load,WPP,Load,WPP,Load,WPP,Load
0.97296509,0.573943243,0.154914355,0.56890541,0.033610107,0.486192469,0.128479657,0.429713603,0.325864516,0.494572465,0.085635359,0.490776081
0.887716244,0.570569557,0.141355255,0.580770773,0.009569204,0.515202232,0.127867849,0.421910526,0.416311898,0.513877292,0.060082873,0.499522901
0.845078513,0.614983132,0.145023417,0.612761721,0.018720227,0.541980474,0.128785561,0.415858072,0.486070655,0.549981929,0.069060773,0.516221374
0.841643009,0.689859099,0.112468477,0.709855862,0.01097343,0.621199442,0.134750688,0.449066513,0.495257301,0.621804858,0.071823204,0.565362595
0.660312056,0.756737448,0.165624079,0.775220692,0.029277321,0.690655509,0.140486387,0.52523991,0.41743222,0.67887187,0.06698895,0.595260814
0.716066359,0.783310181,0.22418367,0.812461349,0.021576488,0.751743375,0.142474763,0.573776967,0.269474942,0.70435823,0.073895028,0.605916031
0.862853753,0.790454455,0.281498706,0.827812927,0.038829361,0.759832636,0.155246253,0.600057642,0.161998656,0.716285098,0.07320442,0.602099237
0.619038325,0.780512006,0.340909835,0.834666431,0.057902973,0.761506276,0.180942184,0.587130795,0.182015087,0.734642755,0.064917127,0.590489822
0.392251819,0.784302441,0.359610913,0.839651107,0.038078065,0.750348675,0.201896604,0.564426084,0.236910897,0.728822642,0.055939227,0.582379135
0.458780607,0.772276245,0.400844987,0.837755095,0.026715128,0.725801953,0.22713368,0.550079525,0.28142505,0.748252097,0.087707182,0.562659033
0.354125266,0.754415559,0.358431861,0.815662143,0.025736385,0.735006974,0.258029979,0.551595307,0.327134215,0.737608893,0.098066298,0.559955471
0.441125133,0.750049613,0.330986146,0.775879878,0.289960935,0.709065551,0.287320281,0.542340496,0.330121742,0.689988659,0.108425414,0.590330789
0.600535619,0.739233975,0.39547375,0.765543557,0.142444425,0.660529986,0.311639645,0.531783393,0.242661887,0.637158988,0.154005525,0.545324427
0.61865574,0.741833697,0.388628697,0.748408098,0.04623799,0.672524407,0.329687978,0.528228776,0.230039585,0.628123481,0.143646409,0.541189567
0.701766545,0.75499107,0.434840992,0.754755319,0.056358447,0.69762901,0.325864179,0.566817177,0.156471731,0.663393113,0.125690608,0.567589059
0.843559262,0.764318317,0.34215439,0.752828727,0.070777952,0.677545328,0.312098501,0.626263597,0.115243857,0.686673563,0.095303867,0.577290076
0.920625222,0.759654693,0.222185832,0.752274874,0.071294106,0.643514644,0.303686143,0.64812502,0.085293898,0.678261195,0.082872928,0.573155216
0.966475559,0.754792618,0.150787672,0.716070567,0.076195484,0.607252441,0.296267972,0.664649182,0.068937187,0.664788943,0.102209945,0.572360051
0.947813165,0.715459417,0.142894573,0.68055263,0.0897893,0.578521618,0.288926277,0.650121156,0.125177384,0.633557248,0.074585635,0.594783715
0.966344704,0.687299067,0.121344119,0.622251972,0.040581849,0.547280335,0.280666871,0.596524375,0.236686832,0.600007478,0.073895028,0.560909669
0.970621895,0.632585831,0.119870304,0.57677148,0.033973939,0.516317992,0.275925359,0.545201268,0.147807902,0.548212216,0.084944751,0.543575064
0.976137775,0.602778329,0.119804801,0.546326563,0.092902606,0.490655509,0.270419088,0.494753472,0.208155949,0.501638854,0.081491713,0.519243003
0.941346922,0.58708077,0.100317689,0.522820096,0.07400723,0.479776848,0.233710615,0.465387859,0.204720293,0.46766535,0.072513812,0.510178117
0.965135956,0.561639214,0.12249042,0.509378122,0.083783495,0.468061367,0.209697155,0.44802041,0.233027112,0.450304715,0.052486188,0.513835878
0.867955997,0.551954753,0.129859496,0.498528722,0.15246303,0.463598326,0.193101866,0.454030166,0.296063933,0.447911863,0.070441989,0.507156489
0.844402058,0.544155586,0.121245865,0.493431917,0.076984103,0.461366806,0.176200673,0.438925716,0.340951527,0.45438004,0.100138122,0.490458015
0.980805314,0.545862274,0.127959912,0.505939477,0.077937346,0.465271967,0.157464056,0.436022246,0.373739637,0.465197722,0.116712707,0.490935115
0.979813919,0.580095257,0.188320833,0.542480173,0.104392066,0.492608089,0.138650964,0.446963632,0.398386735,0.487393911,0.08218232,0.513199746
0.982921176,0.607382417,0.137032064,0.572965865,0.109460481,0.529707113,0.121826247,0.477716933,0.346105012,0.51508618,0.084254144,0.520197201
0.982110539,0.637963882,0.129302722,0.618364809,0.0987548,0.572663877,0.101024778,0.505406646,0.360445142,0.53498922,0.075276243,0.538963104
0.970502129,0.675272872,0.178626404,0.659067896,0.126056063,0.594979079,0.086264913,0.533203104,0.350212861,0.56736749,0.044889503,0.558047074
0.973194642,0.702460806,0.125667311,0.672594818,0.088159357,0.611436541,0.076552463,0.524492693,0.375830906,0.595832451,0.043508287,0.559319338
0.971462473,0.696308791,0.144073625,0.680916202,0.071471252,0.606694561,0.078846742,0.49557541,0.314735977,0.601889356,0.086325967,0.543256997
0.96144096,0.678309188,0.072871975,0.671704576,0.081681897,0.609762901,0.085117773,0.479211366,0.253491672,0.610625756,0.131906077,0.534510178
0.826609076,0.673804326,0.100415943,0.656543279,0.10737768,0.625662483,0.102248394,0.476574759,0.214355068,0.59988285,0.194060773,0.533396947
0.7791419,0.662591784,0.168506206,0.640675225,0.158767855,0.612273361,0.123814622,0.471600431,0.259914855,0.589937562,0.264502762,0.523854962
0.698952049,0.65884104,0.268758393,0.62817446,0.224233983,0.615620642,0.143698379,0.466124401,0.256255135,0.584765513,0.345994475,0.516221374
0.809829666,0.66215519,0.343922969,0.6253984,0.28455364,0.616178522,0.161287856,0.471931341,0.210844723,0.572315208,0.381906077,0.536100509
0.776651215,0.676423894,0.357089051,0.639309281,0.267970012,0.622315202,0.171382686,0.512729369,0.202106207,0.581687209,0.371546961,0.540235369
0.737464514,0.690196468,0.355222219,0.655867103,0.323245577,0.60111576,0.175971245,0.574620254,0.154903279,0.611485687,0.306629834,0.561068702
0.724634049,0.691565787,0.324010087,0.663807925,0.375247404,0.585774059,0.20388498,0.601082397,0.085293898,0.614825708,0.276933702,0.580947837
0.865314496,0.686544949,0.298169194,0.642679968,0.40588339,0.570990237,0.249541144,0.619122341,0.091866458,0.608494622,0.281767956,0.576017812
0.861402147,0.664993054,0.259849998,0.601382254,0.359867055,0.535843794,0.292444173,0.609323128,0.101575921,0.584640885,0.273480663,0.561863868
0.829376996,0.649414566,0.236006943,0.571212564,0.307638226,0.516875872,0.335882533,0.582145793,0.17902756,0.547115492,0.250690608,0.555025445
0.772156671,0.612681088,0.230864966,0.535171355,0.357894222,0.492329149,0.376261854,0.530150191,0.206438121,0.478470569,0.239640884,0.546914758
0.510669136,0.588112721,0.227131301,0.5038294,0.317867348,0.465550907,0.409911288,0.460349484,0.242885951,0.444272735,0.198895028,0.553594148
0.350360406,0.56028974,0.204565552,0.479442885,0.315839342,0.451882845,0.446007954,0.458662909,0.245350661,0.422699685,0.167127072,0.545006361
0.222440561,0.539849176,0.189925654,0.460397823,0.337738327,0.447698745,0.474992352,0.465665396,0.276645007,0.417801817,0.187845304,0.526558524
0.12300723,0.543857908,0.15321128,0.452259923,0.343090833,0.444072524,0.485163659,0.468430098,0.398760176,0.427672329,0.203729282,0.505566158
0.089998447,0.542032149,0.168931975,0.450978926,0.263130275,0.443793584,0.492964209,0.456912287,0.46948988,0.432395718,0.163674033,0.509701018
0.104983588,0.548958127,0.253889235,0.456456293,0.250942343,0.448535565,0.486157846,0.449899126,0.547090896,0.445082815,0.101519337,0.527194656
0.071491306,0.571363366,0.348344414,0.472942759,0.176084162,0.469456067,0.471168553,0.448607508,0.609903652,0.466468924,0.069751381,0.527989822
0.033766191,0.588152411,0.432253627,0.498328248,0.096033722,0.50320781,0.460385439,0.45932473,0.710508626,0.493089395,0.071132597,0.526081425
0.028107257,0.611073626,0.49107523,0.539272584,0.088708657,0.536122734,0.463062099,0.46333835,0.739338263,0.524445718,0.084254144,0.565998728
0.019534022,0.625501091,0.534143386,0.58308812,0.212298003,0.562900976,0.478816152,0.481517063,0.715438046,0.572950809,0.116712707,0.550731552
0.019147001,0.643897599,0.539809387,0.605904819,0.302450214,0.614225941,0.511853778,0.503912213,0.674957054,0.622527699,0.194751381,0.539599237
0.010227777,0.653959119,0.591229162,0.623159204,0.487412161,0.636541144,0.557968798,0.528954644,0.526103518,0.664676778,0.29558011,0.530852417
0.000435814,0.65788847,0.665935218,0.61174236,0.590334665,0.656066946,0.596130315,0.53933028,0.46538203,0.69413876,0.302486188,0.547232824
0.014417362,0.633637627,0.611862575,0.582908033,0.52394853,0.676150628,0.617620067,0.557701135,0.411158414,0.696868107,0.414364641,0.545324427
0.034492548,0.61486406,0.595650608,0.55989086,0.501353127,0.661645746,0.629856225,0.534227858,0.390469789,0.683670036,0.533839779,0.543575064
0.026711098,0.610855328,0.652146857,0.555116853,0.510452757,0.640725244,0.634291832,0.528975993,0.400552693,0.65802166,0.526933702,0.55423028
0.015948811,0.611410994,0.591294665,0.559370986,0.511627161,0.641004184,0.647445702,0.535775664,0.42154007,0.6167699,0.662983425,0.56043257
0.01583459,0.643183171,0.606065568,0.581395981,0.618637029,0.654393305,0.6570052,0.552705458,0.597505415,0.597876344,0.690607735,0.574427481
0.017990374,0.673089899,0.600890839,0.609146387,0.62102242,0.641004184,0.671153258,0.586074017,0.6468743,0.595296552,0.751381215,0.595896947
0.013235229,0.682575908,0.596633151,0.629139455,0.621808019,0.614783821,0.687213215,0.582434005,0.712450519,0.622552624,0.789364641,0.598441476
0.011925568,0.683647549,0.619297154,0.616054257,0.615295152,0.594700139,0.708855919,0.58735496,0.757636866,0.632522838,0.810773481,0.604484733
0.015560681,0.664000794,0.711885501,0.584688517,0.608820695,0.571827057,0.723233405,0.561746779,0.783852416,0.615610863,0.842541436,0.559796438
0.031403034,0.632585831,0.730815839,0.561521838,0.604095623,0.547280335,0.71818599,0.545105197,0.811412353,0.573274841,0.866022099,0.549618321
0.017099894,0.601567771,0.70078276,0.53386997,0.608673721,0.548396095,0.691572346,0.531516529,0.832623796,0.553085158,0.869475138,0.543256997
0.016915809,0.570252034,0.620377952,0.512860939,0.61169739,0.535285914,0.650198838,0.511192237,0.837702592,0.53953813,0.886049724,0.521469466
0.023522889,0.548581068,0.629744866,0.502093088,0.60570057,0.529707113,0.598424595,0.493184317,0.865187841,0.524707437,0.688535912,0.507315522
0.035071416,0.531276047,0.627288508,0.499908258,0.568955097,0.543096234,0.555903946,0.488284711,0.870789454,0.514749685,0.685773481,0.506043257
0.057492016,0.538162334,0.637179445,0.508409729,0.572403589,0.556206416,0.521413276,0.48349185,0.864515647,0.510973467,0.673342541,0.503975827
0.053456574,0.550069458,0.631677202,0.52925906,0.582174348,0.553695955,0.501605996,0.477930423,0.81768616,0.515322973,0.650552486,0.52321883
0.049701694,0.582179004,0.67638293,0.585109853,0.572636899,0.574895397,0.485087183,0.47667083,0.752782135,0.529206496,0.65538674,0.53355598
0.039274308,0.651379242,0.690040284,0.707137566,0.573634094,0.648535565,0.469103701,0.498083923,0.711853014,0.598611648,0.861187845,0.52942112
0.039561524,0.727128398,0.749123899,0.776637604,0.652427522,0.731938633,0.454573264,0.535519476,0.677795205,0.670908162,0.85980663,0.567111959
0.009016812,0.764457234,0.767726722,0.812294854,0.692826451,0.775732218,0.452890792,0.553452675,0.615953395,0.696307282,0.863259669,0.591603053
0,0.770252034,0.834605181,0.822903004,0.717030725,0.782705718,0.465815234,0.56059393,0.52767197,0.708695273,0.849447514,0.596374046
0,0.769616987,0.797399535,0.822070526,0.705630686,0.806415621,0.502447232,0.552929623,0.476958697,0.693677638,0.819751381,0.599554707
0,0.778983925,0.698490158,0.815291775,0.704309253,0.806973501,0.530284491,0.523969642,0.384345358,0.694786824,0.766574586,0.599077608
0,0.772415162,0.574296663,0.794092463,0.707651068,0.7972106,0.546956256,0.505673509,0.284487266,0.689764329,0.680939227,0.605279898
0,0.766163921,0.487963842,0.774772173,0.697692544,0.8,0.550397675,0.493408482,0.245425349,0.689128728,0.650552486,0.595896947
0,0.754911689,0.435463269,0.759638059,0.679318968,0.814225941,0.537396757,0.486128457,0.269250878,0.672814965,0.66160221,0.579198473
0.013459235,0.754157571,0.385419055,0.750599724,0.641798429,0.777405858,0.511012542,0.486683532,0.230786467,0.655292314,0.642955801,0.578562341
0.011795822,0.758662433,0.334392297,0.74636258,0.614989303,0.755927476,0.469944937,0.530844035,0.200612443,0.646518526,0.577348066,0.609255725
0.04369788,0.764774757,0.210231553,0.757629918,0.579904142,0.766248257,0.392857143,0.612610882,0.166928075,0.687620733,0.504143646,0.597010178
0.038950497,0.79230006,0.19526414,0.774194535,0.482743133,0.733612273,0.324105231,0.682464961,0.143475988,0.70215232,0.449585635,0.594465649
0.020041918,0.7817821,0.18576622,0.793168242,0.421215446,0.711018131,0.294509024,0.708788335,0.117335126,0.715985992,0.46339779,0.591284987
0.013707638,0.775987299,0.172305375,0.767442967,0.434209692,0.675592748,0.289155705,0.715630704,0.100455598,0.703635389,0.446132597,0.587468193
0.015002883,0.723496726,0.137097567,0.714089609,0.371753113,0.654393305,0.289843989,0.687033657,0.075584435,0.667755082,0.400552486,0.580311705
0.016878105,0.686644175,0.114531818,0.661609503,0.267057622,0.610041841,0.296573876,0.660785004,0.061543058,0.610264335,0.34461326,0.566157761
0.019562855,0.654296487,0.085219271,0.614219407,0.21932616,0.563179916,0.302309575,0.61241874,0.061543058,0.57331223,0.331491713,0.531806616
0.017495786,0.606410002,0.056430747,0.579357259,0.164502585,0.538912134,0.302768431,0.52288084,0.052655165,0.542392104,0.305939227,0.520197201
0.031091421,0.575213336,0.028067992,0.558844316,0.126201087,0.525801953,0.308427654,0.494838868,0.036895959,0.524096761,0.244475138,0.512722646
0.032436568,0.568604882,0.01650673,0.546092109,0.061633016,0.524407252,0.317222392,0.476841622,0.03360968,0.513279079,0.212016575,0.507633588
0.048312189,0.567731693,0.019912881,0.55350966,0.039636116,0.517433752,0.319669624,0.472667884,0.028829636,0.512132504,0.177486188,0.508905852
0.065316714,0.570926771,0.023220778,0.563030492,0.023752035,0.522733612,0.324028755,0.469486876,0.048024498,0.525592293,0.178176796,0.511450382
0.095993391,0.611549911,0.026364917,0.611888468,0.011860483,0.551743375,0.328234934,0.471258847,0.060273359,0.558307058,0.173342541,0.53355598
0.148976446,0.67846795,0.032358432,0.723039599,0.012509675,0.640446304,0.336876721,0.509633757,0.067368736,0.632734705,0.210635359,0.565044529
0.181194553,0.745663822,0.050895752,0.779342308,0.013593121,0.717712692,0.350871826,0.558950054,0.083725446,0.689726941,0.274171271,0.592716285
0.21568821,0.77511411,0.072839223,0.807680546,0.033431716,0.753138075,0.370755583,0.601466679,0.106878781,0.713206795,0.308701657,0.599236641
0.257798084,0.802123437,0.076507385,0.818659064,0.093648386,0.758158996,0.407311104,0.635785271,0.137949063,0.723575817,0.328729282,0.594306616
0.251663414,0.781305815,0.107850522,0.81003527,0.091276349,0.784937238,0.460385439,0.637663987,0.155202032,0.695335186,0.389502762,0.586991094
0.264948545,0.792478666,0.122555923,0.811210933,0.122694509,0.79637378,0.503288467,0.621065104,0.15774143,0.679108663,0.440607735,0.572519084
0.270208259,0.797479659,0.123636721,0.792604196,0.15000369,0.769037657,0.528602019,0.610753515,0.182612592,0.675743716,0.5,0.556774809
0.270344659,0.792518357,0.128942456,0.773990663,0.157941699,0.772942817,0.538849801,0.585412197,0.177757861,0.688007079,0.56698895,0.554071247
0.214699033,0.760488192,0.134117185,0.766902705,0.199786258,0.748675035,0.53181401,0.566144682,0.179774442,0.684480116,0.589779006,0.571087786
0.295718373,0.73631673,0.123865981,0.766060034,0.220958431,0.728033473,0.517589477,0.591827585,0.193143625,0.672092125,0.575966851,0.59605598
0.300822835,0.741674936,0.12475027,0.761398156,0.210330721,0.723570432,0.492428877,0.60134926,0.228620509,0.6953975,0.58218232,0.611641221
0.302975293,0.772732685,0.146628238,0.777293393,0.156671378,0.749232915,0.426047721,0.633490249,0.253342296,0.738281883,0.643646409,0.596692112
0.276627928,0.79283588,0.191333967,0.790021814,0.154041501,0.729149233,0.355078006,0.697548062,0.246097543,0.7338576,0.705110497,0.587627226
0.17122516,0.789958325,0.209609275,0.808353324,0.152255938,0.687308229,0.303609667,0.748668353,0.268130555,0.745784469,0.711325967,0.6043257
0.143913015,0.764536614,0.249926309,0.77924377,0.189458867,0.676708508,0.27210156,0.748529584,0.304279633,0.754483481,0.732044199,0.612118321
0.165703735,0.72873586,0.34690335,0.730052803,0.226745012,0.647140865,0.254512083,0.69513562,0.335200538,0.727439275,0.740331492,0.594624682
0.163489177,0.697439968,0.379556545,0.678496918,0.257555528,0.613389121,0.23952279,0.66278114,0.334453656,0.658233527,0.772790055,0.574109415
0.174809262,0.658821195,0.349981987,0.625816338,0.202322701,0.571269177,0.221856837,0.609419199,0.32160729,0.61375391,0.816298343,0.534192112
0.079207328,0.610299663,0.350571513,0.586567539,0.251309673,0.561506276,0.204573264,0.555075202,0.316379117,0.574982241,0.754143646,0.538167939
0.057355616,0.579936495,0.327416238,0.568684549,0.264147055,0.548675035,0.17948914,0.518621706,0.291657331,0.54849886,0.692679558,0.513835878
0.043483854,0.568148442,0.296466119,0.555371693,0.286343037,0.530822873,0.163276231,0.489949936,0.224288595,0.532646219,0.688535912,0.497137405
0.06244788,0.56558841,0.266793306,0.555779437,0.324833863,0.516875872,0.148898746,0.470778493,0.177608485,0.518152021,0.485497238,0.512086514
0.055871851,0.579559436,0.225231717,0.57471237,0.315282823,0.528591353,0.136127256,0.454094213,0.114646351,0.508642929,0.39019337,0.513994911
0.130675568,0.602996626,0.160383847,0.618157539,0.297793411,0.562343096,0.141021719,0.449589565,0.087235791,0.53710789,0.258977901,0.547550891
0.097102333,0.669616987,0.104378869,0.726753471,0.241065922,0.656345886,0.150504742,0.495265849,0.042871014,0.628011316,0.301104972,0.56663486
0.104391412,0.732665211,0.077981201,0.787303518,0.200650187,0.729986053,0.171841542,0.541945539,0.015460453,0.678198881,0.408839779,0.56870229
0.200640969,0.778547331,0.038057184,0.815407303,0.158059352,0.759832636,0.192413582,0.613753056,0,0.69958499,0.299723757,0.599554707
0.364191137,0.789323278,0.022303737,0.824907748,0.114776917,0.764295676,0.219180177,0.638208388,0,0.717269657,0.165055249,0.619433842
0.299693932,0.795634054,0.020076638,0.82150648,0.078006811,0.779916318,0.260400734,0.644922663,0.003211592,0.672652949,0.126381215,0.607347328
0.250318267,0.784818416,0.022664003,0.816290749,0.040011392,0.779637378,0.320281432,0.623701711,0.036298454,0.635401737,0.10359116,0.614026718
0.342529054,0.781901171,0.018832083,0.807218435,0.01970723,0.772663877,0.38719792,0.622089858,0.079841661,0.657635314,0.085635359,0.596533079
0.447690073,0.786028974,0.019159598,0.788166577,0.010533496,0.780753138,0.445549098,0.618140285,0.068937187,0.660701155,0.065607735,0.591762087
0.624088449,0.781107363,0.01401762,0.773256723,0.00862943,0.767085077,0.496482105,0.618353775,0.081858242,0.678610152,0.052486188,0.585082697
0.654929249,0.753006549,0.009825435,0.76694348,0.011335158,0.744211994,0.545809116,0.627854101,0.156023601,0.677800072,0.033149171,0.58985369
0.637743967,0.749216114,0.019487112,0.759277885,0.012768653,0.732496513,0.592077088,0.631355344,0.237583091,0.699198644,0.023480663,0.588104326
0.589595901,0.75697559,0.049127174,0.780558746,0.016066299,0.767364017,0.640104007,0.658073676,0.329076107,0.73723501,0.033149171,0.573791349
0.566661861,0.775907918,0.112599483,0.791700362,0.007476756,0.750627615,0.689966351,0.689627566,0.406975876,0.756789093,0.046961326,0.580311705
0.500156361,0.778884699,0.253987489,0.814401533,0.023178979,0.723849372,0.715968186,0.716335223,0.529240421,0.783334787,0.120165746,0.581743003
0.344510735,0.774796587,0.368224544,0.785241011,0.042989465,0.693165969,0.723845213,0.72435179,0.79311375,0.796831965,0.255524862,0.574268448
0.173192424,0.72823973,0.534994924,0.731809502,0.137111527,0.667224547,0.727210156,0.649203147,0.912540145,0.726679046,0.357734807,0.559637405
0.113088848,0.672375471,0.667048767,0.67169778,0.211408021,0.618688982,0.717497706,0.591112392,0.858988722,0.648163611,0.43301105,0.548187023
0.096323856,0.632486604,0.768316248,0.621293773,0.341022025,0.594142259,0.721245029,0.564287315,0.870789454,0.607534989,0.567679558,0.518288804
0.057693843,0.590633062,0.804408345,0.594124403,0.477383625,0.60474198,0.72904558,0.52099145,0.933602211,0.573411932,0.690607735,0.493956743
0.036769207,0.582377456,0.731962139,0.578246155,0.510004573,0.59916318,0.71589171,0.494123675,0.955859287,0.557384813,0.75621547,0.495388041
0.026812012,0.563901568,0.705629974,0.561073319,0.506334604,0.586610879,0.700749465,0.465195717,0.953245201,0.55025611,0.814917127,0.49793257
0.016332505,0.566124231,0.722071202,0.561589796,0.570672085,0.591352859,0.664499847,0.460093295,0.976398536,0.544074577,0.840469613,0.501590331
0.011489753,0.571125223,0.766580421,0.574844887,0.618929577,0.584937238,0.622743958,0.456442608,0.976099783,0.543800396,0.869475138,0.489980916
0,0.5985513,0.781908099,0.626614838,0.643361387,0.606973501,0.584353013,0.463850727,0.972738815,0.55606376,0.879143646,0.507633588
0,0.675411788,0.818818983,0.733627362,0.580688015,0.69567643,0.544814928,0.498788442,0.932257824,0.616657735,0.883287293,0.548664122
0,0.743996825,0.820882324,0.798482511,0.599658337,0.765411437,0.498699908,0.553527396,0.900814101,0.689477685,0.895718232,0.58571883
0,0.786763247,0.774080503,0.826810555,0.548318111,0.79609484,0.466732946,0.595841206,0.874523863,0.700631862,0.899171271,0.608301527
0,0.790355229,0.727933711,0.831995705,0.594641852,0.79776848,0.4573264,0.617745327,0.786690567,0.710539762,0.870856354,0.58937659
0,0.772990673,0.671764976,0.839579751,0.62056654,0.811436541,0.464591618,0.630170472,0.661363806,0.70904423,0.866712707,0.583015267
0,0.778269498,0.650607539,0.837211436,0.43467711,0.816736402,0.464209238,0.617478464,0.565837628,0.698313788,0.810082873,0.580629771
0,0.754614011,0.555464579,0.822141881,0.543073863,0.792189679,0.461685531,0.610198439,0.469116439,0.688206483,0.747928177,0.580311705
0,0.767850764,0.535224184,0.803718629,0.536045146,0.80027894,0.475068828,0.602395363,0.502203301,0.676877827,0.71961326,0.579198473
0,0.746735463,0.514852782,0.790062589,0.516608197,0.791631799,0.480116243,0.592766943,0.434162372,0.668228667,0.687845304,0.577767176
0,0.743758682,0.52068254,0.778006945,0.523792619,0.761785216,0.474686448,0.587397658,0.378594369,0.659305325,0.601519337,0.609573791
0,0.743659456,0.443978646,0.770032144,0.492556417,0.744211994,0.460538391,0.613400796,0.380685637,0.672877279,0.563535912,0.602099237
0,0.761639214,0.408738087,0.794007516,0.474776155,0.761227336,0.426047721,0.667072299,0.364552991,0.704894129,0.467541436,0.601940204
0,0.763961103,0.367798775,0.801221195,0.34868024,0.739470014,0.406469868,0.728312038,0.316379117,0.708882214,0.500690608,0.57076972
0,0.76219488,0.356335768,0.819528919,0.373970573,0.712691771,0.39920465,0.716655458,0.365972067,0.722591259,0.39640884,0.586195929
2.77E-05,0.75594364,0.454655619,0.782522715,0.255535173,0.669177127,0.397139798,0.735741506,0.342744044,0.7128703,0.461325967,0.570451654
0.003102821,0.703076007,0.432384633,0.731160509,0.241489838,0.651046025,0.400122362,0.693427696,0.306146837,0.68504094,0.384668508,0.561227735
0,0.664953364,0.39842138,0.670926463,0.355820379,0.607810321,0.39729275,0.66603687,0.300321159,0.644923292,0.375,0.538326972
0.002791208,0.631712641,0.354763698,0.620447703,0.352754987,0.567085077,0.381003365,0.575975918,0.345731571,0.609965229,0.279005525,0.544370229
0.00E+00,0.605239135,0.3582026,0.582191083,0.386491693,0.549790795,0.360278373,0.494497283,0.439763985,0.564152096,0.203729282,0.544211196
0.00554693,0.566918039,0.385746569,0.560101528,0.509781177,0.531101813,0.336570817,0.467746928,0.519904399,0.529243884,0.267265193,0.524013995
0.010892033,0.564735066,0.369534602,0.548518189,0.358856603,0.531659693,0.331676354,0.45417961,0.646724923,0.530004113,0.337707182,0.506679389
0.032953336,0.573526493,0.364163364,0.551566078,0.392121059,0.523849372,0.339323952,0.437313863,0.791694675,0.543812859,0.468922652,0.480597964
0.062104108,0.570331415,0.396128779,0.570431054,0.404712095,0.536959554,0.34964821,0.437655448,0.82425872,0.551577163,0.541436464,0.47264631
0.04707461,0.588469935,0.439884715,0.615959117,0.445028274,0.566806137,0.349265831,0.446173717,0.82836657,0.573262379,0.479972376,0.509860051
0.027374246,0.651319706,0.462024695,0.717229241,0.409229424,0.644072524,0.355613337,0.448522112,0.804242288,0.638081232,0.361187845,0.56043257
0.015567335,0.717543163,0.534176137,0.784116316,0.337066647,0.720502092,0.368308351,0.505758905,0.764134737,0.693565473,0.370856354,0.590489822
0.017556778,0.749791625,0.535748207,0.82082011,0.287553979,0.769874477,0.390409911,0.565696353,0.787064008,0.722852977,0.38121547,0.601304071
0.004665321,0.774915658,0.5841876,0.822386528,0.3320844,0.763458856,0.42245335,0.594517565,0.739637015,0.713219257,0.430939227,0.583492366
0.005951694,0.775431633,0.524350703,0.829688551,0.344863586,0.768200837,0.485087183,0.580790128,0.716259616,0.707760565,0.460635359,0.577926209
0.016900284,0.774240921,0.469590279,0.832101039,0.469050198,0.773221757,0.533955338,0.539725238,0.674210173,0.710340358,0.424723757,0.606234097
0.036075009,0.753701131,0.431664101,0.819844921,0.529708584,0.754811715,0.562251453,0.532124977,0.713720218,0.708483406,0.473066298,0.584923664
0.049294713,0.754673546,0.377100187,0.789508736,0.565302934,0.759274756,0.57754665,0.503421185,0.612965868,0.704744576,0.468232044,0.580788804
0.049587473,0.733359794,0.393737923,0.765309104,0.548368242,0.726638773,0.582441113,0.493771416,0.525132572,0.690138212,0.444060773,0.560909669
0.064699033,0.71768208,0.518586447,0.766294487,0.502761982,0.714644351,0.576170083,0.49144437,0.476659945,0.6890041,0.404696133,0.575381679
0.081979684,0.727763445,0.663020339,0.768798717,0.559108146,0.714365411,0.553380239,0.503346463,0.466875794,0.692057478,0.373618785,0.599395674
0.095587518,0.744334193,0.735335539,0.778299162,0.509839153,0.718549512,0.487687366,0.558298908,0.458137277,0.710041252,0.41160221,0.581902036
0.103281361,0.75118079,0.817377919,0.782563489,0.609021006,0.69679219,0.402416641,0.641368047,0.421838823,0.68909134,0.393646409,0.60178117
0.107842441,0.761877357,0.852913241,0.797092782,0.712735051,0.670292887,0.344677271,0.666709365,0.359100754,0.694774362,0.468922652,0.590966921
0.115250177,0.742726731,0.833065863,0.756505223,0.72957745,0.641283124,0.308580606,0.681760442,0.322279483,0.669599571,0.501381215,0.586354962
0.148090401,0.692558047,0.797006518,0.708955427,0.746442034,0.626778243,0.279596207,0.636361696,0.294420793,0.61046374,0.601519337,0.55216285
0.227134714,0.653760667,0.773621983,0.661636686,0.759421779,0.594421199,0.253211991,0.597719922,0.258346404,0.563055372,0.688535912,0.535782443
0.33635668,0.629172455,0.722202207,0.617722611,0.745191831,0.569316597,0.229275008,0.543792231,0.264097393,0.53300764,0.729281768,0.535782443
0.369790188,0.589085136,0.786002031,0.580148963,0.735350173,0.569595537,0.2073264,0.496055764,0.253715737,0.50423111,0.735497238,0.549141221
0.551717752,0.569021631,0.773425474,0.548008508,0.7437148,0.560390516,0.182318752,0.465024925,0.237060273,0.480489538,0.830801105,0.518129771
0.689259892,0.551795991,0.725346347,0.531066727,0.729525499,0.545048815,0.160829,0.454200959,0.238180596,0.46568377,0.881906077,0.506361323
0.676393941,0.543044255,0.655127239,0.522993388,0.720967257,0.521338912,0.142780667,0.444871425,0.213757562,0.454193098,0.863950276,0.511132316
