OWPP1,OWPP2,OWPP3,OWPP4,OWPP5,SF,L1,L2,L3,G1,G2,G3
OS_AC1,OS_AC3,OS_AC5,OS_AC7,OS_AC8,nAC4,nAC6,nAC9,nAC12,nAC3,nAC9,nAC12
65,90,85,30,35,25,50,40,50,,,
WPP,WPP,WPP,WPP,WPP,SF,Load,Load,Load,Slack,Slack,Slack
0.94123,0.87534,0.86593,0.5728,0.94123,0,0.69434,0.72745,0.55515,60.01,48.54,3
0.89115,0.83768,0.8555,0.58159,0.89115,0,0.77368,0.76383,0.57883,94.29,71.49,29.47
0.93741,0.91866,0.92803,0.59396,0.93741,0.0019,0.84759,0.81173,0.67093,141.99,72.71,86.37
0.92092,0.88409,0.83804,0.61184,0.92092,0.01776,0.89286,0.87184,0.73097,145.72,69.96,158.83
0.88532,0.79679,0.79679,0.63224,0.88532,0.05017,0.8902,0.88835,0.73826,133.22,68.89,169.67
0.93372,0.92438,0.84968,0.64561,0.93372,0.05505,0.87941,0.86371,0.72208,131.12,69.29,177.09
0.95107,0.90352,0.86547,0.66387,0.95107,0.03254,0.87915,0.85109,0.7178,119.16,68.86,169
0.95202,0.93298,0.85682,0.67448,0.95202,0.02917,0.86983,0.83302,0.74076,110.16,66.8,165
0.94047,0.94047,0.89344,0.67097,0.94047,0.01413,0.85398,0.88956,0.75999,115.66,69.52,165
0.9473,0.90941,0.90941,0.65401,0.9473,0.00191,0.83584,0.86043,0.76377,118.06,75.91,167
0.95447,0.93538,0.92583,0.62002,0.95447,0,0.83842,0.84412,0.78505,120.81,119.2,167.69
0.94744,0.8527,0.87164,0.5929,0.94744,0,0.86335,0.82228,0.83039,133.79,128.28,170
0.91185,0.87537,0.8389,0.58105,0.91185,0,0.91216,0.86719,0.85519,133.87,106.48,190.39
0.88967,0.86298,0.84518,0.5715,0.88967,0,0.92371,0.83741,0.83571,130.09,67.99,214.23
0.86542,0.82215,0.84811,0.57448,0.86542,0,0.88781,0.81889,0.79601,117.35,65.16,217.39
0.82527,0.77575,0.75925,0.56463,0.82527,0,0.83663,0.78412,0.7427,94.87,60.01,200.2
0.80986,0.72888,0.75317,0.53369,0.80986,0,0.80732,0.70508,0.67652,92.5,49.91,192.7
0.84835,0.83987,0.76352,0.51199,0.84835,0,0.78995,0.7015,0.61239,69.3,43.32,170
0.92166,0.82949,0.92166,0.45149,0.92166,0,0.76928,0.68279,0.56906,28.92,19.88,121
0.93206,0.93206,0.91342,0.44248,0.93206,0,0.72719,0.69684,0.55024,8.4,5.55,62.2
0.91874,0.83605,0.83605,0.47983,0.91874,0,0.68581,0.6945,0.53821,6.74,4.69,55
0.9419,0.89481,0.89481,0.49649,0.9419,0,0.66034,0.70351,0.51739,1.35,0.1,47.97
0.94687,0.88059,0.909,0.48564,0.94687,0,0.64887,0.69753,0.50028,3.72,2.73,40.34
0.946,0.93654,0.86086,0.44286,0.946,0,0.64482,0.69302,0.47977,26.51,24.94,31
0.91354,0.90441,0.85873,0.40145,0.91354,0,0.67228,0.68944,0.49888,87.33,36.01,21
0.91941,0.89182,0.85505,0.38228,0.91941,0,0.75271,0.7087,0.58564,115.35,59.98,45.01
0.94769,0.93821,0.8624,0.38174,0.94769,0.00079,0.83369,0.74583,0.69015,119.43,65.18,97.46
0.92136,0.84765,0.85686,0.39007,0.92136,0.0188,0.89378,0.77319,0.73998,119.49,65.03,162.43
0.94373,0.84936,0.87767,0.43285,0.94373,0.04197,0.90302,0.7747,0.75911,102.84,66.3,173
0.91678,0.87094,0.83427,0.48816,0.91678,0.06248,0.90886,0.81019,0.76139,99.46,66.72,185
0.94603,0.90819,0.87034,0.54882,0.94603,0.05174,0.91731,0.79529,0.75864,90.47,66.6,170.84
0.94749,0.85275,0.94749,0.59878,0.94749,0.07723,0.90623,0.78695,0.75692,92.4,70.85,155
0.88489,0.85834,0.82295,0.62666,0.88489,0.10414,0.90513,0.80667,0.74562,100,73.76,152.09
0.9315,0.90356,0.87561,0.64423,0.9315,0.04486,0.88972,0.75645,0.72724,101.47,92.89,148
0.93714,0.8528,0.87154,0.65141,0.93714,0.00012,0.8765,0.74291,0.73758,101.91,96.7,141.38
0.93558,0.89816,0.85138,0.6547,0.93558,0,0.88155,0.73962,0.78877,122.21,109.94,137.97
0.93249,0.88586,0.88586,0.6618,0.93249,0,0.91294,0.77298,0.81672,137.37,116.62,172
0.93085,0.87499,0.90292,0.66753,0.93085,0,0.91487,0.73751,0.8037,118.9,98.37,205.68
0.94628,0.9179,0.94628,0.66822,0.94628,0,0.88341,0.69363,0.76631,114.96,74.08,188
0.94001,0.88361,0.86481,0.66379,0.94001,0,0.84416,0.67861,0.71103,86.57,74.5,185
0.94266,0.8861,0.93323,0.65432,0.94266,0,0.80215,0.6843,0.64474,74.51,66.84,160.66
0.94113,0.90348,0.90348,0.65371,0.94113,0,0.78977,0.67805,0.58654,42.35,42.49,89.25
0.88928,0.84482,0.80925,0.6615,0.88928,0,0.77856,0.66226,0.53749,33.81,32.64,39.18
0.7936,0.7698,0.77773,0.6877,0.7936,0,0.73856,0.66973,0.53528,18.81,21.87,21
0.65422,0.64768,0.64114,0.70596,0.65422,0,0.69921,0.66406,0.54057,11.92,16.54,9.69
0.64318,0.59172,0.60459,0.71444,0.64318,0,0.67866,0.66797,0.5507,2.75,18.46,4.59
0.68047,0.64645,0.61242,0.72024,0.68047,0,0.67344,0.68081,0.57785,3.44,24.82,0
0.43211,0.42779,0.39322,0.70993,0.43211,0,0.68055,0.68013,0.56644,25.86,30.32,0
0.18312,0.17213,0.18129,0.69931,0.18312,0,0.71877,0.68955,0.56856,55.87,56.09,0
0.09215,0.08386,0.09123,0.67701,0.09215,0,0.78977,0.71628,0.60884,89.58,85.77,37
0.15811,0.14546,0.15021,0.6466,0.15811,0.00002,0.86742,0.76279,0.6612,109.99,95.6,95
0.28723,0.28435,0.27286,0.61933,0.28723,0.00182,0.89858,0.77455,0.70717,104.9,98.23,145
0.38114,0.35446,0.36971,0.60061,0.38114,0.0076,0.90388,0.77797,0.72578,96.91,92.58,165
0.71246,0.66971,0.69109,0.58755,0.71246,0.01189,0.8926,0.78477,0.72194,88.63,84.93,184.11
0.94857,0.91063,0.85371,0.57922,0.94857,0.01558,0.90147,0.79883,0.71358,78.88,76.53,173.5
0.95013,0.90262,0.85511,0.57441,0.95013,0.01218,0.8822,0.77494,0.71093,72.17,71.97,173.5
0.95274,0.867,0.91463,0.55661,0.95274,0.00577,0.88094,0.75917,0.71121,75.11,75.36,168.64
0.95612,0.937,0.94656,0.51696,0.95612,0.00198,0.86491,0.74135,0.71674,81.5,81.82,165
0.95683,0.91856,0.86115,0.47135,0.95683,0.00002,0.85869,0.71597,0.74106,87.58,85.31,164.1
0.95958,0.86362,0.94998,0.42437,0.95958,0,0.85634,0.73628,0.79282,118.77,96.9,167.26
0.94877,0.90133,0.90133,0.37907,0.94877,0,0.89839,0.75998,0.82857,133.8,96.2,185
0.94329,0.84896,0.85839,0.34202,0.94329,0,0.90141,0.73474,0.81015,128.61,91.07,220
0.93659,0.87103,0.86166,0.31688,0.93659,0,0.87412,0.68154,0.77527,119.07,84.94,199
0.93899,0.86388,0.85449,0.30474,0.93899,0,0.82798,0.67283,0.7246,116.51,76.89,196
0.93243,0.84852,0.84852,0.30359,0.93243,0,0.79796,0.66382,0.67057,124.06,76.51,165
0.92927,0.86423,0.84564,0.31367,0.92927,0,0.79445,0.67594,0.61359,93.28,68.3,162.2
0.93976,0.88337,0.84578,0.3382,0.93976,0,0.78216,0.67575,0.57526,76,49.71,130.8
0.93428,0.92494,0.91559,0.37212,0.93428,0,0.73755,0.64864,0.55764,74.48,44.24,155
0.94295,0.93352,0.87694,0.39526,0.94295,0,0.69835,0.64987,0.54058,68.26,45.41,134
0.94607,0.89877,0.91769,0.42865,0.94607,0,0.67847,0.62726,0.5127,48.95,42.25,126.98
0.94956,0.94007,0.85461,0.4712,0.94956,0,0.65415,0.61004,0.49,42.86,41.7,121.9
0.95312,0.92453,0.93406,0.48266,0.95312,0,0.65529,0.60082,0.47575,42.5,41.68,93.81
0.94414,0.84972,0.94414,0.48549,0.94414,0,0.66803,0.60047,0.47045,46.1,45.1,70
0.92414,0.87794,0.87794,0.48258,0.92414,0,0.69438,0.61686,0.50136,54.9,53.4,53.97
0.9141,0.83183,0.82269,0.46448,0.9141,0.00089,0.7091,0.64158,0.54123,60.65,53.63,65.24
0.90503,0.83262,0.87787,0.45241,0.90503,0.01495,0.75145,0.68077,0.59735,69.68,56.89,83.75
0.88233,0.86469,0.84704,0.48029,0.88233,0.03547,0.79933,0.66314,0.64589,68,66.72,126.69
0.87579,0.86703,0.832,0.51551,0.87579,0.05209,0.83243,0.65801,0.66103,72.53,65.56,184
0.88823,0.81717,0.83494,0.56081,0.88823,0.04958,0.85507,0.66711,0.65764,68.27,65.39,179.32
0.86185,0.84462,0.85323,0.60076,0.86185,0.04178,0.85286,0.68133,0.65338,46.9,62.69,151
0.86846,0.79899,0.79899,0.62529,0.86846,0.02615,0.84239,0.6983,0.63867,50.91,66.96,146.61
0.88531,0.8499,0.82334,0.63675,0.88531,0.00867,0.82224,0.72989,0.63204,37.86,73.97,130.71
0.83887,0.75499,0.81371,0.62911,0.83887,0.00021,0.81379,0.75702,0.65165,42.97,75.91,119
0.71447,0.70018,0.67875,0.63056,0.71447,0,0.82111,0.79508,0.70171,62.33,73.63,126
0.79159,0.76784,0.74409,0.64446,0.79159,0,0.84845,0.84138,0.74057,68.56,69.51,169.92
0.85839,0.81547,0.83264,0.65264,0.85839,0,0.84608,0.81997,0.73023,69.78,62.71,223
0.8136,0.73224,0.73224,0.66807,0.8136,0,0.81239,0.76301,0.68886,62.1,51.53,195.6
0.74397,0.73653,0.74397,0.6851,0.74397,0,0.7792,0.72024,0.64553,48.07,43.68,156.97
0.78459,0.71398,0.77674,0.68762,0.78459,0,0.74345,0.70031,0.61013,46.27,40.05,94.9
0.84432,0.75989,0.80211,0.69045,0.84432,0,0.7345,0.68011,0.56949,36.07,35.32,59.52
0.88122,0.81953,0.81072,0.69358,0.88122,0,0.73438,0.6653,0.55817,28.7,27.4,36.74
0.87627,0.84122,0.87627,0.69931,0.87627,0,0.68773,0.66126,0.56415,16.62,27.23,22.55
0.89525,0.89525,0.82363,0.69771,0.89525,0,0.66401,0.66292,0.5505,14.98,24.28,14
0.84196,0.83354,0.83354,0.68663,0.84196,0,0.64428,0.64876,0.55013,4.46,13,9.2
0.87261,0.84643,0.8028,0.67112,0.87261,0,0.63056,0.63843,0.55401,2.99,7.98,5
0.88189,0.88189,0.8378,0.65378,0.88189,0,0.61624,0.63882,0.53479,4.09,4.85,7.1
0.87605,0.81472,0.84977,0.63652,0.87605,0,0.62683,0.673,0.52993,2.75,6.05,9.99
0.86642,0.84042,0.78844,0.60787,0.86642,0,0.63895,0.68147,0.54149,2.91,10.09,10
0.84732,0.8219,0.77106,0.57212,0.84732,0.00924,0.66406,0.70024,0.5668,12.38,14.03,24.12
0.85837,0.77254,0.80687,0.5372,0.85837,0.10997,0.69846,0.72976,0.60269,23.46,19.07,60.86
0.84021,0.815,0.75619,0.50405,0.84021,0.23573,0.7281,0.74204,0.62548,26.24,17.83,105.09
0.82359,0.74947,0.79065,0.47578,0.82359,0.31958,0.75313,0.75335,0.63664,38.46,11.7,139.14
0.76868,0.6995,0.75331,0.45455,0.76868,0.34039,0.78115,0.7631,0.64983,38.86,6.93,159.58
0.70542,0.68426,0.65604,0.43102,0.70542,0.28627,0.78466,0.7956,0.66082,28.63,6.04,149.45
0.68579,0.61721,0.66522,0.389,0.68579,0.16208,0.77805,0.83112,0.67152,34.02,6.09,166.8
0.71638,0.70206,0.66624,0.3285,0.71638,0.04049,0.75896,0.81454,0.69764,36.99,19.1,174
0.71142,0.69007,0.66162,0.26532,0.71142,0.0001,0.76007,0.79874,0.73536,22.91,27.43,180.22
0.7403,0.67367,0.7329,0.21451,0.7403,0,0.7704,0.8144,0.80937,59.84,30.9,163.05
0.77422,0.751,0.77422,0.18228,0.77422,0,0.81095,0.86531,0.85328,87.63,27.61,205
0.73157,0.72425,0.69499,0.16112,0.73157,0,0.85383,0.82844,0.83307,94.05,25.9,261.24
0.66019,0.64698,0.60077,0.145,0.66019,0,0.8341,0.77986,0.78663,86.48,12.47,245.27
0.69604,0.64035,0.66123,0.13018,0.69604,0,0.78888,0.76204,0.74116,77.7,20.79,212.27
0.65958,0.61341,0.6266,0.12093,0.65958,0,0.75089,0.73049,0.6813,84.44,31.04,186.09
0.6377,0.57393,0.6377,0.11482,0.6377,0,0.75276,0.69792,0.61776,75.61,32.38,170.86
0.64397,0.58601,0.57957,0.11406,0.64397,0,0.71389,0.66576,0.56668,60.01,35.35,160.67
0.70632,0.65687,0.64981,0.12704,0.70632,0,0.66973,0.63069,0.54769,60.01,36.13,194.07
0.71527,0.68666,0.70097,0.14996,0.71527,0,0.65835,0.61868,0.54205,62.72,36.13,199.4
0.86029,0.86029,0.78287,0.18243,0.86029,0,0.63302,0.59247,0.54169,56.1,38.57,198.71
0.91113,0.90202,0.82002,0.21306,0.91113,0,0.62196,0.59295,0.53682,63.3,41.81,175.12
0.9261,0.90758,0.87053,0.23568,0.9261,0,0.63041,0.57772,0.53067,87,45.59,175.12
0.88541,0.88541,0.79687,0.25653,0.88541,0,0.68333,0.59164,0.54646,154.63,66.81,175.12
0.76713,0.7211,0.71343,0.27609,0.76713,0,0.77378,0.6431,0.6307,175.11,86.63,155
0.66775,0.6544,0.62101,0.29618,0.66775,0.00028,0.86929,0.72704,0.7546,185.99,154.9,166
0.4898,0.46041,0.44572,0.31589,0.4898,0.00894,0.90221,0.76568,0.82667,170,161.02,202
0.44401,0.44401,0.39961,0.33071,0.44401,0.02633,0.91412,0.78855,0.84868,176.53,150.2,208.14
0.45822,0.43989,0.41698,0.34591,0.45822,0.04033,0.91889,0.82517,0.85179,158.79,150.89,212.5
0.50912,0.47348,0.46839,0.35584,0.50912,0.05164,0.91937,0.83117,0.83341,148.05,147.04,207.94
0.50521,0.4749,0.46479,0.35989,0.50521,0.05494,0.8886,0.82841,0.8245,142.92,110.04,207.57
0.58278,0.55947,0.55947,0.33995,0.58278,0.03728,0.90017,0.82667,0.81849,143.32,137.85,204.84
0.62371,0.605,0.62371,0.30076,0.62371,0.01396,0.91159,0.86654,0.82372,145.69,141.17,204.23
0.64062,0.58937,0.63422,0.26333,0.64062,0.00032,0.89278,0.74601,0.85856,151.25,146.14,203.5
0.63135,0.61872,0.57452,0.24561,0.63135,0,0.90479,0.88266,0.9142,166.79,129.91,210.16
0.59372,0.53435,0.58184,0.23293,0.59372,0,0.95183,0.93647,0.9622,173.72,88.91,250
0.62522,0.61897,0.61272,0.21925,0.62522,0,0.94856,0.88425,0.95072,181.43,80.04,294.71
0.58949,0.56002,0.5836,0.21039,0.58949,0,0.90733,0.82835,0.91353,154.6,65.91,288.45
0.56439,0.5531,0.5531,0.20046,0.56439,0,0.86726,0.80545,0.86127,137.14,59.69,256.66
0.54558,0.50193,0.52921,0.19175,0.54558,0,0.82003,0.6698,0.78837,153.07,51.24,198.44
0.37897,0.36002,0.37518,0.18426,0.37897,0,0.81458,0.63092,0.7069,162.85,46.52,166.06
0.37285,0.36167,0.37285,0.16837,0.37285,0,0.78678,0.59355,0.64985,121.37,47.13,149.89
0.3348,0.31137,0.31806,0.16112,0.3348,0,0.74886,0.58567,0.6362,125.8,42.94,174.3
0.26243,0.24931,0.23619,0.15867,0.26243,0,0.71726,0.58216,0.63717,131.38,42.15,170
0.27199,0.26383,0.25567,0.15676,0.27199,0,0.68838,0.59258,0.62596,133.7,40.8,169.16
0.21802,0.21584,0.21584,0.16173,0.21802,0,0.68325,0.59271,0.60818,134.31,41.62,162.55
0.26237,0.24138,0.23613,0.16387,0.26237,0,0.68628,0.59107,0.59981,135.07,45.75,160.01
0.28493,0.25929,0.27353,0.16509,0.28493,0,0.72933,0.602,0.60627,159.27,60.17,159.36
0.21641,0.20775,0.20342,0.16035,0.21641,0,0.81126,0.68831,0.71655,236,70.87,160.21
0.25468,0.25213,0.2343,0.16562,0.25468,0.00083,0.89036,0.81743,0.81364,251.3,73.37,179.21
0.25547,0.23759,0.23248,0.17112,0.25547,0.016,0.93083,0.85958,0.86837,260.83,72.62,215.84
0.22015,0.20914,0.20033,0.18197,0.22015,0.04648,0.95127,0.87574,0.89689,247.37,73.95,230.96
0.12566,0.1244,0.12566,0.19496,0.12566,0.07121,0.91547,0.82633,0.88119,232.5,76.15,240
0.16054,0.15573,0.14449,0.21513,0.16054,0.06308,0.90429,0.82185,0.87233,189.7,79.96,218.77
0.17141,0.17141,0.15941,0.24278,0.17141,0.05314,0.89808,0.81584,0.86291,195.9,75.11,198.58
0.15856,0.15063,0.15063,0.25668,0.15856,0.04221,0.87769,0.92341,0.83963,182,72.21,190.6
0.0918,0.08904,0.09088,0.26127,0.0918,0.01503,0.83664,0.90723,0.84116,189.73,75.57,186.46
0.09406,0.09029,0.08653,0.26035,0.09406,0.00023,0.8456,0.9051,0.87018,191.64,76.03,184.24
0.10248,0.09224,0.09839,0.27464,0.10248,0,0.88044,0.90593,0.92544,197.7,76.56,186.13
0.10148,0.09742,0.09844,0.28732,0.10148,0,0.93955,0.93996,0.94954,235.09,73.46,209
0.16318,0.1485,0.15992,0.29878,0.16318,0,0.965,0.91011,0.93326,210,67.19,227.79
0.26316,0.24211,0.25,0.31612,0.26316,0,0.93046,0.86324,0.90706,193.62,60.14,209.86
0.26631,0.25832,0.25033,0.32903,0.26631,0,0.89031,0.8309,0.84924,165.6,53.73,188
0.11429,0.10515,0.10286,0.34125,0.11429,0,0.8399,0.79732,0.76511,173.83,47.42,165.81
0.06985,0.06636,0.06566,0.35485,0.06985,0,0.83324,0.76255,0.68784,135.38,43.34,163.08
0.05466,0.05247,0.05247,0.3715,0.05466,0,0.82035,0.73624,0.61385,140.14,39.85,157.59
0.03647,0.03391,0.03391,0.38816,0.03647,0,0.78142,0.70954,0.60384,139.44,38.74,147.41
0.04467,0.04243,0.04199,0.39924,0.04467,0,0.7481,0.7082,0.60403,133.04,38.69,145.91
0.11033,0.10371,0.10261,0.41199,0.11033,0,0.72925,0.67911,0.59059,125.64,38.32,140
0.15948,0.14512,0.15948,0.41979,0.15948,0,0.71205,0.64407,0.57968,121.68,42.7,130
0.23743,0.23031,0.22319,0.41849,0.23743,0,0.71537,0.61395,0.59184,130.13,52.07,124.2
0.31693,0.31059,0.30425,0.42047,0.31693,0,0.74785,0.61914,0.62435,152.08,130.39,131.78
0.31445,0.31445,0.28615,0.40894,0.31445,0,0.83044,0.69781,0.75166,171.69,166.4,143.34
0.23711,0.2134,0.22999,0.4029,0.23711,0.00097,0.91062,0.77803,0.88304,192.41,181.5,156
0.13833,0.13833,0.13695,0.40527,0.13833,0.01737,0.95407,0.80301,0.93192,186.45,176.56,154.47
0.1289,0.12117,0.12761,0.40306,0.1289,0.03978,0.95663,0.78376,0.9288,171.89,140,165.65
0.18408,0.16935,0.17487,0.4068,0.18408,0.05935,0.93879,0.787,0.90691,161.89,130.36,165.65
0.1885,0.17342,0.17719,0.41429,0.1885,0.0745,0.92856,0.7865,0.8876,152.61,122.94,157.69
0.19547,0.19156,0.19156,0.42078,0.19547,0.0711,0.90204,0.76518,0.87603,120,120,154.3
0.14125,0.13418,0.13701,0.40504,0.14125,0.06326,0.88764,0.75002,0.86408,129.53,123.66,151.07
0.13195,0.13195,0.12139,0.38159,0.13195,0.02643,0.85939,0.74224,0.87584,145.83,140,149
0.16829,0.1666,0.15819,0.36264,0.16829,0.0002,0.85902,0.72278,0.89276,150.44,150.11,146.84
0.16913,0.16575,0.15729,0.35592,0.16913,0,0.87799,0.73872,0.93549,168.42,160.69,157.69
0.15032,0.13679,0.14431,0.34721,0.15032,0,0.94502,0.80099,0.96401,174.66,155.15,183
0.11041,0.1071,0.10047,0.34263,0.11041,0,0.95705,0.77399,0.95138,172.06,130.34,209
0.18221,0.17127,0.16945,0.33873,0.18221,0,0.92421,0.86872,0.91385,147.87,120.97,199.94
0.32759,0.30793,0.30138,0.33125,0.32759,0,0.88306,0.7615,0.85665,147.56,119.9,185
0.37392,0.34401,0.33653,0.32193,0.37392,0,0.84872,0.69419,0.80505,139.15,117.51,171.5
0.4723,0.43452,0.45813,0.31001,0.4723,0,0.8299,0.69602,0.72668,125,111.46,161
0.6296,0.6233,0.6233,0.27219,0.6296,0,0.81135,0.76988,0.6603,178.9,83.56,154.73
0.66834,0.62824,0.60151,0.25141,0.66834,0,0.77291,0.73827,0.66238,149,83.08,172.34
0.5805,0.57469,0.54567,0.23491,0.5805,0,0.73451,0.67875,0.65734,152.77,82.7,166
0.32063,0.29498,0.29178,0.22605,0.32063,0,0.7108,0.59418,0.63856,150,84.92,166
0.21376,0.20735,0.20308,0.21123,0.21376,0,0.71048,0.58073,0.63206,136.03,92.84,163
0.19046,0.17522,0.17903,0.20535,0.19046,0,0.70556,0.58175,0.64779,146.24,104.96,160.89
0.09926,0.0943,0.08934,0.20229,0.09926,0,0.74745,0.60599,0.6688,165.7,118.22,165.81
0.08318,0.07819,0.0757,0.20046,0.08318,0,0.82336,0.67793,0.77474,181.07,149.62,175.56
0.16635,0.15803,0.1547,0.20581,0.16635,0.0013,0.90121,0.75997,0.88533,200.07,159.93,197.51
0.26044,0.25263,0.26044,0.21268,0.26044,0.01536,0.93909,0.7872,0.91466,208.15,155.88,227.53
0.40405,0.40001,0.40001,0.22345,0.40405,0.03639,0.95268,0.78539,0.92367,222.4,154.81,247.3
0.45929,0.41796,0.41796,0.24179,0.45929,0.05572,0.95079,0.79419,0.89963,241.19,138.63,255
0.29858,0.28664,0.28066,0.27097,0.29858,0.06559,0.95371,0.78888,0.86675,190.62,146.47,243.3
0.2127,0.19143,0.19356,0.30435,0.2127,0.06345,0.93257,0.78939,0.86139,174,151.16,231
0.10524,0.09682,0.09787,0.31887,0.10524,0.04318,0.91769,0.77538,0.86628,178.66,155.35,223
0.04212,0.04128,0.04002,0.32101,0.04212,0.01534,0.91302,0.78485,0.86608,184.08,170.33,215.63
0.04071,0.03664,0.03827,0.30657,0.04071,0.00043,0.90595,0.74023,0.89158,195.05,180.33,209.94
0.10869,0.10869,0.10108,0.30397,0.10869,0,0.90952,0.77261,0.9385,210,173.75,226
0.14673,0.14526,0.1438,0.31406,0.14673,0,0.94689,0.79743,0.9877,232.75,156.61,267.28
0.24203,0.22267,0.22267,0.32406,0.24203,0,0.95815,0.76381,0.97803,247.52,151.55,286
0.26572,0.26572,0.24977,0.32911,0.26572,0,0.92627,0.72004,0.93339,224.16,145.65,266.6
0.29093,0.29093,0.26765,0.3314,0.29093,0,0.87874,0.6916,0.88657,179.75,143.66,245.79
0.26109,0.24282,0.25587,0.32613,0.26109,0,0.84243,0.66171,0.80768,181.11,119,205.7
0.36787,0.33844,0.3458,0.3207,0.36787,0,0.82947,0.63026,0.752,162.36,106.21,189.52
0.4842,0.47452,0.44547,0.31421,0.4842,0,0.80631,0.60515,0.69771,156.6,146.89,168.23
0.57612,0.52426,0.53579,0.31375,0.57612,0,0.7692,0.57726,0.68949,156.72,144.5,180.82
0.73214,0.73214,0.73214,0.30695,0.73214,0,0.7382,0.571,0.67154,154.73,142.44,180.46
0.68135,0.67454,0.68135,0.2958,0.68135,0,0.7184,0.5658,0.63967,151.81,142.8,180.46
0.71645,0.67346,0.68779,0.27662,0.71645,0,0.71036,0.55574,0.63448,150.66,144.98,176.69
0.26572,0.24712,0.25509,0.24897,0.26572,0,0.71647,0.55628,0.64885,158.14,150.5,176.54
0.13468,0.12794,0.12255,0.22383,0.13468,0,0.74239,0.5862,0.6726,176.44,176.01,176.69
0.12517,0.11265,0.12016,0.1974,0.12517,0,0.81964,0.66517,0.76495,208.07,208.07,180
0.39783,0.39385,0.38589,0.17792,0.39783,0.00377,0.89858,0.75361,0.85321,235.06,235.06,188.56
0.56626,0.56626,0.5153,0.16341,0.56626,0.04766,0.94484,0.78467,0.87671,226.8,221.7,224.43
0.63778,0.59952,0.61865,0.15722,0.63778,0.07947,0.96317,0.77792,0.88157,210.39,209.77,233
0.49007,0.44106,0.47537,0.15187,0.49007,0.06326,0.95617,0.78212,0.86317,202.6,201.52,228.2
0.75264,0.69995,0.72253,0.15034,0.75264,0.06034,0.96561,0.76491,0.8356,189.26,189.26,214
0.70292,0.66777,0.66777,0.14599,0.70292,0.059,0.94765,0.73009,0.83173,181.63,181.63,199
0.60846,0.55978,0.57803,0.13506,0.60846,0.04751,0.9308,0.70373,0.81906,179.6,182.36,194.5
0.52141,0.50576,0.50055,0.12055,0.52141,0.0207,0.91767,0.67942,0.80333,192,192,192.24
0.43231,0.43231,0.40637,0.11207,0.43231,0.00035,0.90873,0.66836,0.8265,200,200,198.71
0.23329,0.23329,0.22629,0.11276,0.23329,0,0.91628,0.68774,0.87929,208.22,208.22,209.87
0.14112,0.13265,0.13265,0.12101,0.14112,0,0.94536,0.74266,0.93211,209.71,208.4,227
0.13545,0.12732,0.12597,0.1356,0.13545,0,0.95324,0.71886,0.91018,203.11,197,237.92
0.12333,0.12087,0.11223,0.15264,0.12333,0,0.92226,0.66527,0.87681,188.23,175.7,226
0.09973,0.09076,0.09674,0.1683,0.09973,0,0.8694,0.62823,0.81313,166.37,166.37,208
0.05812,0.05231,0.05579,0.18281,0.05812,0,0.83738,0.60263,0.75416,163.1,163.1,184.22
0.02299,0.0223,0.02138,0.19618,0.02299,0,0.83504,0.5786,0.68645,152.95,147.55,177
0.03287,0.02991,0.03122,0.2039,0.03287,0,0.82493,0.56048,0.62241,156.36,144.13,167.1
0.03773,0.03697,0.0366,0.20924,0.03773,0,0.78219,0.54165,0.60252,151.67,140.06,166.3
0.11684,0.11684,0.11334,0.21238,0.11684,0,0.7414,0.53089,0.60598,142.98,140.19,156.56
0.12456,0.1121,0.11459,0.21459,0.12456,0,0.7139,0.52579,0.58638,136.56,133.74,160
0.29732,0.29435,0.29732,0.22223,0.29732,0,0.69931,0.52734,0.57044,133.96,131.24,153.26
0.4228,0.38475,0.41435,0.22888,0.4228,0,0.69528,0.52587,0.55584,136.36,132.06,152.67
0.51484,0.49425,0.48395,0.23384,0.51484,0,0.6919,0.52766,0.55615,132.5,130.47,146.84
0.53342,0.48007,0.49608,0.23468,0.53342,0,0.72457,0.54568,0.58629,141.69,140.25,142.28
0.62892,0.60376,0.59118,0.24118,0.62892,0.00087,0.75243,0.5786,0.64327,157.54,152.48,150.59
0.74439,0.7295,0.66995,0.24905,0.74439,0.01753,0.79885,0.61765,0.70551,173.33,171.66,165.83
0.85313,0.81047,0.79341,0.26272,0.85313,0.04766,0.83847,0.63291,0.75047,171.8,170.01,165
0.91883,0.91883,0.85451,0.26906,0.91883,0.08795,0.84654,0.6325,0.7434,162.74,156.94,176.07
0.93603,0.85179,0.89859,0.27326,0.93603,0.08539,0.86481,0.62287,0.72017,155.1,147.91,172.13
0.91707,0.88039,0.89873,0.27937,0.91707,0.048,0.83493,0.61596,0.71306,148.19,137.02,163
0.94679,0.89945,0.93732,0.28388,0.94679,0.0213,0.83236,0.61105,0.70192,142.29,136.58,153
0.95775,0.92901,0.91944,0.28296,0.95775,0.00739,0.82669,0.60353,0.70675,135.9,135.9,150.69
0.95933,0.95933,0.90177,0.28281,0.95933,0.00012,0.81564,0.60662,0.74414,144.22,144.22,148.21
0.95857,0.91064,0.9394,0.28571,0.95857,0,0.82185,0.63462,0.80073,173.92,173.92,156.02
0.95417,0.90646,0.85875,0.28892,0.95417,0,0.86114,0.68849,0.86151,179.88,178.89,178.93
0.94834,0.88195,0.89144,0.29335,0.94834,0,0.88965,0.67072,0.85213,179.34,140.08,206.6
